# point -- Lum,nb -- L.stat.err, nb -- tr_ph

# season id = 1 (HIGH 2011) 				
# season id = 7 (RHO 2018) 				
500.1	327.429	0.791939	/scan2018/scan2018_tr_ph_fc_e500_1_v9.root	
510	932.56	1.36293	/scan2018/scan2018_tr_ph_fc_e510_v9.root	
500	158.508	0.550546	/scan2018/scan2018_tr_ph_fc_e500_v9.root	
495	160.885	0.549489	/scan2018/scan2018_tr_ph_fc_e495_v9.root	
490	138.847	0.505668	/scan2018/scan2018_tr_ph_fc_e490_v9.root	
485	308.294	0.744936	/scan2018/scan2018_tr_ph_fc_e485_v9.root	
480	247.132	0.675106	/scan2018/scan2018_tr_ph_fc_e480_v9.root	
475	313.595	0.752833	/scan2018/scan2018_tr_ph_fc_e475_v9.root	
470	219.667	0.623714	/scan2018/scan2018_tr_ph_fc_e470_v9.root	
465	269.852	0.684174	/scan2018/scan2018_tr_ph_fc_e465_v9.root	
460	217.608	0.605083	/scan2018/scan2018_tr_ph_fc_e460_v9.root	
455	151.603	0.501989	/scan2018/scan2018_tr_ph_fc_e455_v9.root	
450	292.419	0.688664	/scan2018/scan2018_tr_ph_fc_e450_v9.root	
445	227.501	0.601197	/scan2018/scan2018_tr_ph_fc_e445_v9.root	
440	198.782	0.555949	/scan2018/scan2018_tr_ph_fc_e440_v9.root	
435	235.558	0.598561	/scan2018/scan2018_tr_ph_fc_e435_v9.root	
430	168.652	0.500413	/scan2018/scan2018_tr_ph_fc_e430_v9.root	
425	275.853	0.632923	/scan2018/scan2018_tr_ph_fc_e425_v9.root	
420	182.034	0.508511	/scan2018/scan2018_tr_ph_fc_e420_v9.root	
415	218.162	0.549703	/scan2018/scan2018_tr_ph_fc_e415_v9.root	
410	235.037	0.563951	/scan2018/scan2018_tr_ph_fc_e410_v9.root	
405	221.842	0.541732	/scan2018/scan2018_tr_ph_fc_e405_v9.root	
400	208.989	0.519641	/scan2018/scan2018_tr_ph_fc_e400_v9.root	
399	157.983	0.451161	/scan2018/scan2018_tr_ph_fc_e399_v9.root	
